Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION,WHP [psi] anomaly,FLP [psi] anomaly,I_MOTOR anomaly,V_MOTOR anomaly,MOT_FREQ anomaly,Pi [psi] anomaly,Pd [psi] anomaly,Ti [Deg F] anomaly,Tm [Deg F] anomaly,VIBRATION anomaly,PCA1,PCA2,Anomoly
2021-02-21 06:38:00,200.3300018310547,190.07000732421875,71.27999877929688,3393.199951171875,50.040000915527344,1527.43994140625,4010.800048828125,182.509994506836,203.02999877929688,0.1299999952316284,1,1,1,1,-1,1,1,1,1,1,-0.06304576690682151,-0.002059763288517049,1
2021-02-21 06:48:00,201.44000244140625,190.1300048828125,71.62000274658203,3393.199951171875,50.0099983215332,1527.489990234375,4010.830078125,182.509994506836,203.1499938964844,0.1400000005960464,1,1,-1,1,1,1,1,1,1,1,-0.19021348433362747,-0.2857909214734772,1
2021-02-21 06:58:00,203.0800018310547,190.2400054931641,71.5199966430664,3395.75,50.0099983215332,1527.43994140625,4011.1201171875,182.5,203.3099975585937,0.1299999952316284,1,1,1,1,1,1,1,1,-1,1,-0.17380368226165166,-0.1934363075806363,1
2021-02-21 07:08:00,205.02999877929688,190.509994506836,71.22000122070312,3394.89990234375,50.0099983215332,1527.3800048828125,4010.7099609375,182.509994506836,203.1999969482422,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.04544979376306772,0.049735165292807686,1
2021-02-21 07:18:00,207.259994506836,190.9499969482422,71.12000274658203,3393.199951171875,49.97999954223633,1527.739990234375,4011.239990234375,182.509994506836,203.1999969482422,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.0020462649604453494,0.13086533483123075,1
2021-02-21 07:28:00,209.2700042724609,190.8300018310547,71.37000274658203,3396.60009765625,49.9900016784668,1527.5699462890625,4011.10009765625,182.509994506836,203.1600036621093,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.09110464293571899,-0.07953562356315924,1
2021-02-21 07:38:00,212.9600067138672,191.0399932861328,71.55999755859375,3393.199951171875,50.02000045776367,1527.6500244140625,4011.0,182.5,203.1499938964844,0.1299999952316284,1,1,-1,1,1,1,1,1,1,1,-0.1757724383813834,-0.23223421660889404,1
2021-02-21 07:48:00,217.259994506836,191.2700042724609,71.62999725341797,3394.89990234375,50.02000045776367,1527.0799560546875,4011.47998046875,182.5,203.0599975585937,0.1299999952316284,1,1,-1,1,1,1,1,1,1,1,-0.18307150620230822,-0.2981049245807765,1
2021-02-21 07:58:00,221.7700042724609,191.2700042724609,71.18000030517578,3393.199951171875,49.9900016784668,1527.6600341796875,4011.780029296875,182.509994506836,203.1499938964844,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.025315350980567523,0.08165613646766229,1
2021-02-21 08:08:00,226.0200042724609,191.0800018310547,71.23999786376953,3396.60009765625,50.0099983215332,1527.530029296875,4011.10009765625,182.509994506836,203.1600036621093,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.05284238093104056,0.03332823362395454,1
2021-02-21 08:18:00,229.8699951171875,191.259994506836,71.0999984741211,3394.89990234375,50.0,1527.4100341796875,4011.5400390625,182.5,203.259994506836,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.008033857869261888,0.15349646406945616,1
2021-02-21 08:28:00,232.22999572753903,191.19000244140625,71.44999694824219,3395.75,50.0,1527.5699462890625,4011.39990234375,182.5,203.1199951171875,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.12144885933848934,-0.14579371081645814,1
2021-02-21 08:38:00,233.25,190.97000122070312,71.1500015258789,3393.199951171875,50.0,1527.6800537109375,4011.530029296875,182.5,202.97000122070312,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,0.007057595369924617,0.09772187383920353,1
2021-02-21 08:48:00,234.0800018310547,190.9900054931641,71.3499984741211,3396.60009765625,49.9900016784668,1527.6400146484375,4011.659912109375,182.509994506836,203.17999267578125,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.09129665108679773,-0.05921934349111015,1
2021-02-21 08:58:00,235.4100036621093,191.0599975585937,71.01000213623047,3394.89990234375,50.040000915527344,1527.5,4011.89990234375,182.5,203.2100067138672,0.1400000005960464,1,1,1,1,-1,1,1,1,1,1,0.0065254576475053715,0.23703902756980905,1
2021-02-21 09:08:00,237.0599975585937,191.97000122070312,71.29000091552734,3395.75,49.97999954223633,1527.699951171875,4011.989990234375,182.4900054931641,203.1000061035156,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.053367077174693946,-0.015465504169985211,1
2021-02-21 09:18:00,237.1000061035156,192.9499969482422,70.9800033569336,3394.050048828125,49.9900016784668,1527.6400146484375,4012.929931640625,182.5,203.0800018310547,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,0.05238153322697549,0.24813265887191896,1
2021-02-21 09:28:00,237.7400054931641,193.33999633789065,71.19999694824219,3397.449951171875,50.0099983215332,1527.9100341796875,4013.7900390625,182.509994506836,202.9900054931641,0.1299999952316284,1,-1,1,1,1,1,1,1,1,1,-0.04019452538833793,0.06975849375246337,1
2021-02-21 09:38:00,238.6199951171875,193.75,71.12000274658203,3394.89990234375,50.0,1527.699951171875,4013.860107421875,182.5,203.0200042724609,0.1299999952316284,-1,-1,1,1,1,1,1,1,1,1,-0.004365047243856599,0.133987489999423,1
2021-02-21 09:48:00,238.5500030517578,193.47000122070312,71.23999786376953,3391.5,49.9900016784668,1527.8800048828125,4014.050048828125,182.5,203.2700042724609,0.1400000005960464,-1,-1,1,-1,1,1,1,1,1,1,-0.08108285361520567,0.047250208960442096,1
2021-02-21 09:58:00,236.4199981689453,192.97000122070312,71.2300033569336,3393.199951171875,50.0,1527.6300048828125,4013.5400390625,182.509994506836,203.259994506836,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.075079390126421,0.054320953432789094,1
2021-02-21 10:08:00,236.4199981689453,193.13999938964844,71.18000030517578,3395.75,50.0,1527.719970703125,4014.0400390625,182.5,203.0599975585937,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.03350640902998216,0.08687921406687284,1
2021-02-21 10:18:00,236.67999267578125,193.3600006103516,71.30000305175781,3392.35009765625,50.0,1527.81005859375,4014.06005859375,182.5,203.1499938964844,0.1400000005960464,1,-1,1,1,1,1,1,1,1,1,-0.09171966489089545,-0.007638906379941703,1
2021-02-21 10:28:00,236.3000030517578,193.38999938964844,71.23999786376953,3392.35009765625,49.9900016784668,1527.780029296875,4014.030029296875,182.5,202.9900054931641,0.1299999952316284,1,-1,1,1,1,1,1,1,1,1,-0.04215894815123513,0.031031457416098456,1
2021-02-21 10:38:00,235.2899932861328,193.6100006103516,71.0199966430664,3394.050048828125,50.0,1527.780029296875,4014.159912109375,182.509994506836,203.13999938964844,0.1400000005960464,1,-1,1,1,1,1,1,1,1,1,0.012037966088261624,0.2263866783783398,1
2021-02-21 10:48:00,234.7400054931641,193.63999938964844,71.16999816894531,3397.449951171875,50.0,1527.93994140625,4014.080078125,182.509994506836,203.1999969482422,0.1400000005960464,1,-1,1,1,1,1,1,1,1,1,-0.0539141693723651,0.1053229347887712,1
2021-02-21 10:58:00,235.9100036621093,194.1999969482422,71.19999694824219,3393.199951171875,50.0,1528.0799560546875,4014.340087890625,182.5,203.17999267578125,0.1299999952316284,1,-1,1,1,1,1,1,1,1,1,-0.06514731958464533,0.08049738735196818,1
2021-02-21 11:08:00,236.259994506836,193.8999938964844,71.31999969482422,3396.60009765625,50.0099983215332,1527.9599609375,4014.5,182.5,203.1699981689453,0.1299999952316284,1,-1,1,1,1,1,-1,1,1,1,-0.11275315818912796,-0.018265923177770125,1
2021-02-21 11:18:00,233.5399932861328,192.3800048828125,71.3499984741211,3394.050048828125,50.0,1527.8900146484375,4013.6298828125,182.4900054931641,203.22999572753903,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.11793093494287456,-0.04656040710029658,1
2021-02-21 11:28:00,232.8500061035156,192.1300048828125,71.3499984741211,3394.050048828125,50.0,1527.6199951171875,4013.35009765625,182.5,203.02999877929688,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.08632990501943126,-0.05991938222511809,1
2021-02-21 11:38:00,234.32000732421875,192.8699951171875,71.18000030517578,3394.89990234375,50.0,1528.050048828125,4013.4599609375,182.4900054931641,203.1499938964844,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.04585588024310717,0.09155329036190131,1
